Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),Return on ad spend (ROAS),country,audience description,Total investment
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,3.79,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,6.6899999999999995
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,2.9,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,6.6899999999999995
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,2.95,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,2.95
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,4.06,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,4.06
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,4.25,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,4.25
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,3.93,1501.27,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,3.93
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,3.16,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,3.16
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Adventure Travel + CF Early Tech + Non Parent *1.6M,45-54,male,0.88,0.0,US,Adventure Travel + CF Early Tech + Non Parent *1.6M,0.88
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,3.09,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,3.09
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,3.19,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,3.19
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,2.95,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,2.95
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,2.51,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,2.51
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,4.89,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,4.89
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,7.52,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,7.52
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,7.9,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,7.9
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,5.98,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,5.98
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,6.38,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,6.38
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,6.14,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,6.14
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,6.38,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,6.38
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,6.09,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,6.09
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,4.74,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,9.31
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,4.57,2582.06,US,Cabela's + CF Early Tech + Non Parent *1.2M,9.31
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,5.28,8352.27,US,Cabela's + CF Early Tech + Non Parent *1.2M,5.28
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Non Parent *1.2M,45-54,male,2.06,0.0,US,Cabela's + CF Early Tech + Non Parent *1.2M,2.06
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,4.41,0.0,US,Cabela's + CF Early Tech + Parent *450K,4.41
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,6.39,0.0,US,Cabela's + CF Early Tech + Parent *450K,6.39
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,5.71,0.0,US,Cabela's + CF Early Tech + Parent *450K,5.71
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,6.36,0.0,US,Cabela's + CF Early Tech + Parent *450K,6.36
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,9.06,1423.84,US,Cabela's + CF Early Tech + Parent *450K,9.06
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,10.22,0.0,US,Cabela's + CF Early Tech + Parent *450K,10.22
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,11.02,0.0,US,Cabela's + CF Early Tech + Parent *450K,11.02
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,8.44,0.0,US,Cabela's + CF Early Tech + Parent *450K,8.44
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Cabela's + CF Early Tech + Parent *450K,45-54,male,2.61,0.0,US,Cabela's + CF Early Tech + Parent *450K,2.61
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,3.99,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,3.99
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,4.22,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,4.22
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,3.33,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,3.33
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,2.96,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,2.96
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,3.69,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,3.69
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,5.77,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,5.77
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,9.87,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,9.87
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,7.74,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,7.74
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,6.28,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,6.28
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,6.72,3735.12,US,Ecotourism + CF Early Tech + Non Parent *840K,6.72
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,6.03,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,6.03
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,6.0,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,6.0
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,4.98,2369.48,US,Ecotourism + CF Early Tech + Non Parent *840K,10.96
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,5.98,986.62,US,Ecotourism + CF Early Tech + Non Parent *840K,10.96
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,4.9,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,4.9
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K,45-54,male,2.21,0.0,US,Ecotourism + CF Early Tech + Non Parent *840K,2.21
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,4.57,0.0,US,Ecotourism + CF Early Tech + Parent *224K,4.57
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,5.42,0.0,US,Ecotourism + CF Early Tech + Parent *224K,5.42
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,4.46,0.0,US,Ecotourism + CF Early Tech + Parent *224K,4.46
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,3.83,0.0,US,Ecotourism + CF Early Tech + Parent *224K,3.83
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,6.23,947.03,US,Ecotourism + CF Early Tech + Parent *224K,6.23
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,10.83,0.0,US,Ecotourism + CF Early Tech + Parent *224K,10.83
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,13.2,0.0,US,Ecotourism + CF Early Tech + Parent *224K,13.2
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,9.03,0.0,US,Ecotourism + CF Early Tech + Parent *224K,9.03
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Parent *224K,45-54,male,2.28,0.0,US,Ecotourism + CF Early Tech + Parent *224K,2.28
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,3.43,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,3.43
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,3.55,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,3.55
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,3.49,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,3.49
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,3.19,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,3.19
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,9.2,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,9.2
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,17.58,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,17.58
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,16.98,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,16.98
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,14.42,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,14.42
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,20.59,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,20.59
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,18.46,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18.46
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,18.87,2829.89,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,18.87
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,16.09,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,16.09
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,12.57,1018.3,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,22.27
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,9.7,608.25,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,22.27
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,7.81,3457.11,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,7.81
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,12.06,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,12.06
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,12.2,1008.2,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,12.2
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,12.95,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,12.95
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,12.09,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,12.09
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Non Parent *4.7M,45-54,male,3.36,0.0,US,Hiking Backpacking + CF Early Tech + Non Parent *4.7M,3.36
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,3.44,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,3.44
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,5.24,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,5.24
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,4.84,2644.63,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,4.84
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,4.28,1378.5,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,4.28
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,10.87,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,10.87
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,23.12,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,23.12
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,25.92,1157.41,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,25.92
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,21.99,268.3,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,21.99
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,28.03,667.14,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,28.03
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,28.57,924.05,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,28.57
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,26.05,3976.97,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,26.05
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,22.16,843.86,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,22.16
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,20.34,580.14,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,41.269999999999996
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,20.93,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,41.269999999999996
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,18.41,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,18.41
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hiking Backpacking + CF Early Tech + Parent *1.4M,45-54,male,7.4,0.0,US,Hiking Backpacking + CF Early Tech + Parent *1.4M,7.4
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,3.15,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,3.15
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,2.91,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,2.91
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,3.15,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,3.15
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,3.08,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,3.08
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,5.55,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,5.55
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,8.55,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,8.55
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,8.46,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,8.46
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,8.48,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,8.48
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,11.54,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,11.54
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,9.96,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,9.96
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,9.95,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,9.95
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,8.66,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,8.66
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,7.48,1724.6,US,Hunting + CF Early Tech + Non Parent *4.7M,12.29
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,4.81,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,12.29
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,4.73,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,4.73
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,7.54,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,7.54
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,6.34,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,6.34
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,6.69,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,6.69
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,4.23,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,4.23
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Non Parent *4.7M,45-54,male,1.37,0.0,US,Hunting + CF Early Tech + Non Parent *4.7M,1.37
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,4.24,0.0,US,Hunting + CF Early Tech + Parent *1.5M,4.24
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,4.96,0.0,US,Hunting + CF Early Tech + Parent *1.5M,4.96
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,4.83,2670.81,US,Hunting + CF Early Tech + Parent *1.5M,4.83
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,3.91,1508.95,US,Hunting + CF Early Tech + Parent *1.5M,3.91
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,4.17,0.0,US,Hunting + CF Early Tech + Parent *1.5M,4.17
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,3.91,0.0,US,Hunting + CF Early Tech + Parent *1.5M,3.91
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,4.57,0.0,US,Hunting + CF Early Tech + Parent *1.5M,4.57
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,5.46,0.0,US,Hunting + CF Early Tech + Parent *1.5M,5.46
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,5.26,0.0,US,Hunting + CF Early Tech + Parent *1.5M,5.26
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,5.07,0.0,US,Hunting + CF Early Tech + Parent *1.5M,5.07
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,4.63,0.0,US,Hunting + CF Early Tech + Parent *1.5M,4.63
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,4.0,0.0,US,Hunting + CF Early Tech + Parent *1.5M,4.0
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,3.81,0.0,US,Hunting + CF Early Tech + Parent *1.5M,7.640000000000001
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,3.83,0.0,US,Hunting + CF Early Tech + Parent *1.5M,7.640000000000001
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,3.01,0.0,US,Hunting + CF Early Tech + Parent *1.5M,3.01
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,2.68,0.0,US,Hunting + CF Early Tech + Parent *1.5M,2.68
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,2.98,0.0,US,Hunting + CF Early Tech + Parent *1.5M,2.98
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,3.16,0.0,US,Hunting + CF Early Tech + Parent *1.5M,3.16
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,3.33,0.0,US,Hunting + CF Early Tech + Parent *1.5M,3.33
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Hunting + CF Early Tech + Parent *1.5M,45-54,male,0.67,0.0,US,Hunting + CF Early Tech + Parent *1.5M,0.67
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,45-54,male,2.18,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,2.18
